channel,status,latitude,longitude,elevation
5700,good,-43.972157019432395,169.2186451340323,
5701,good,-43.97217051530889,169.21869191973747,
5702,good,-43.97218342275673,169.21873953725395,
5703,good,-43.972196125384464,169.2187874443071,
5704,good,-43.97220882801221,169.2188353513603,
5705,good,-43.97222153063994,169.21888325841348,
5706,good,-43.97223423326768,169.21893116546664,
5707,good,-43.9722466742029,169.21897925753154,
5708,good,-43.97225824457553,169.21902796506794,
5709,good,-43.972269814948156,169.21907667260433,
5710,good,-43.972281385320784,169.21912538014072,
5711,good,-43.97229295569341,169.21917408767712,
5712,good,-43.97230452606604,169.21922279521348,
5713,good,-43.97231349054821,169.2192724451796,
5714,good,-43.97232207460807,169.2193222327268,
5715,good,-43.97233065866793,169.219372020274,
5716,good,-43.97233924272779,169.2194218078212,
5717,good,-43.972346985036836,169.21947155959487,
5718,good,-43.97235161371666,169.21952117904257,
5719,good,-43.97235624239648,169.21957079849025,
5720,good,-43.972360871076305,169.21962041793796,
5721,good,-43.97236549975613,169.21967003738564,
5722,good,-43.97237012843595,169.21971965683335,
5723,good,-43.97237135705869,169.2197702402788,
5724,good,-43.972371796946746,169.21982104734943,
5725,good,-43.97237223683481,169.2198718544201,
5726,good,-43.97237267672286,169.21992266149073,
5727,good,-43.972371847972774,169.21997337353338,
5728,good,-43.97236750221329,169.22002382213265,
5729,good,-43.9723631564538,169.2200742707319,
5730,good,-43.97235881069432,169.22012471933115,
5731,good,-43.97235446493483,169.22017516793042,
5732,good,-43.972350119175346,169.2202256165297,
5733,good,-43.9723413756262,169.2202750762965,
5734,good,-43.97233250807429,169.2203245081816,
5735,good,-43.97232364052238,169.22037394006668,
5736,good,-43.97231477297048,169.22042337195177,
5737,good,-43.97230590541857,169.22047280383688,
5738,good,-43.972294187792045,169.22052131142917,
5739,good,-43.97228108129021,169.22056936860255,
5740,good,-43.97226797478838,169.22061742577594,
5741,good,-43.97225486828655,169.22066548294933,
5742,good,-43.97224149401563,169.22071330781577,
5743,good,-43.97222555317955,169.2207589060213,
5744,good,-43.97220961234346,169.22080450422683,
5745,good,-43.97219367150738,169.2208501024324,
5746,good,-43.9721777306713,169.22089570063793,
5747,good,-43.97216178983521,169.22094129884348,
5748,good,-43.972144542379745,169.22098652540637,
5749,good,-43.972126733674976,169.22103159233274,
5750,good,-43.97210892497021,169.2210766592591,
5751,good,-43.97209111626543,169.22112172618543,
5752,good,-43.97207330756066,169.2211667931118,
5753,good,-43.97205537355119,169.221211639481,
5754,good,-43.97203692747922,169.2212555845348,
5755,good,-43.972018481407254,169.2212995295886,
5756,good,-43.972000035335284,169.22134347464242,
5757,good,-43.971981589263315,169.2213874196962,
5758,good,-43.971963143191346,169.22143136475003,
5759,good,-43.97194486017044,169.22147537838754,
5760,good,-43.971926658565735,169.2215194262709,
5761,good,-43.97190845696104,169.2215634741543,
5762,bad,,,
5763,bad,,,
5764,good,-43.971890255356335,169.22160752203766,
5765,good,-43.97187205375164,169.22165156992102,
5766,good,-43.971853862722504,169.2216957322799,
5767,good,-43.971835722268146,169.2217404420866,
5768,bad,,,
5769,bad,,,
5770,bad,,,
5771,bad,,,
5772,good,-43.97181758181378,169.2217851518933,
5773,good,-43.97179944135942,169.22182986170003,
5774,good,-43.971781300905064,169.22187457150673,
5775,good,-43.9717631604507,169.22191928131343,
5776,good,-43.97174505418874,169.22196372992957,
5777,good,-43.97172696152063,169.22200807470435,
5778,good,-43.97170886885252,169.22205241947913,
5779,good,-43.9716907761844,169.22209676425393,
5780,good,-43.97167268351629,169.2221411090287,
5781,good,-43.97165458878075,169.22218542325461,
5782,good,-43.971636469568146,169.22222937580005,
5783,good,-43.971618350355534,169.2222733283455,
5784,good,-43.97160023114292,169.22231728089093,
5785,good,-43.97158211193031,169.22236123343637,
5786,good,-43.9715639927177,169.22240518598184,
5787,bad,,,
5788,bad,,,
5789,bad,,,
5790,good,-43.97154574956574,169.22244926375703,
5791,good,-43.971527384291164,169.22249346492637,
5792,good,-43.97150901901658,169.22253766609572,
5793,good,-43.971490653741995,169.22258186726503,
5794,good,-43.97147228846741,169.22262606843438,
5795,good,-43.971453923192826,169.22267026960373,
5796,good,-43.97143555867274,169.2227144534772,
5797,good,-43.971417203006844,169.22275843437964,
5798,good,-43.97139884734096,169.22280241528208,
5799,good,-43.97138049167506,169.2228463961845,
5800,good,-43.97136213600917,169.22289037708694,
5801,good,-43.971343780343275,169.22293435798937,
5802,good,-43.971325406215115,169.22297823813457,
5803,good,-43.97130701850413,169.22302204415192,
5804,good,-43.97128863079314,169.2230658501693,
5805,good,-43.97127024308215,169.22310965618664,
5806,good,-43.971251855371165,169.223153462204,
5807,good,-43.97123349155881,169.2231973074202,
5808,good,-43.971215929338015,169.22324246741655,
5809,good,-43.97119836711721,169.2232876274129,
5810,good,-43.971180804896406,169.22333278740925,
5811,good,-43.9711632426756,169.2233779474056,
5812,good,-43.9711456804548,169.22342310740194,
5813,good,-43.971128807665856,169.22346828399853,
5814,good,-43.97111278164323,169.2235134809837,
5815,good,-43.97109675562059,169.2235586779689,
5816,good,-43.971080729597965,169.22360387495405,
5817,good,-43.97106470357534,169.22364907193924,
5818,good,-43.9710486775527,169.2236942689244,
5819,good,-43.971033651970906,169.22374100703274,
5820,good,-43.97101874335574,169.22378792532163,
5821,good,-43.97100383474058,169.22383484361055,
5822,good,-43.970988926125415,169.22388176189943,
5823,good,-43.970974284047514,169.22392859891977,
5824,good,-43.970960172965654,169.2239752740367,
5825,good,-43.9709460618838,169.2240219491536,
5826,good,-43.97093195080194,169.2240686242705,
5827,good,-43.97091783972008,169.22411529938742,
5828,good,-43.97090372863822,169.22416197450434,
5829,good,-43.97089040499305,169.2242098483588,
5830,good,-43.97087727011488,169.22425800957876,
5831,good,-43.970864135236724,169.22430617079868,
5832,good,-43.97085100035856,169.22435433201863,
5833,good,-43.9708378654804,169.22440249323856,
5834,good,-43.97082488468389,169.22445048474876,
5835,good,-43.9708122238407,169.22449812385364,
5836,good,-43.97079956299751,169.22454576295854,
5837,good,-43.970786902154316,169.22459340206342,
5838,good,-43.970774241311126,169.22464104116833,
5839,good,-43.97076154790631,169.22468878463403,
5840,good,-43.97074883809868,169.22473658067116,
5841,good,-43.97073612829105,169.2247843767083,
5842,good,-43.97072341848342,169.22483217274544,
5843,good,-43.970710708675796,169.22487996878257,
5844,good,-43.97069802512066,169.2249277723592,
5845,good,-43.97068564859992,169.22497566411334,
5846,good,-43.970673272079175,169.22502355586752,
5847,good,-43.97066089555844,169.2250714476217,
5848,good,-43.970648519037695,169.22511933937588,
5849,good,-43.97063614251695,169.22516723113006,
5850,good,-43.97062377784622,169.22521512449094,
5851,good,-43.970611424851604,169.22526301943503,
5852,good,-43.97059907185698,169.2253109143791,
5853,good,-43.97058671886236,169.22535880932315,
5854,good,-43.97057436586773,169.22540670426721,
5855,good,-43.970561890607996,169.22545466650553,
5856,good,-43.97054940014883,169.22550263710954,
5857,good,-43.97053690968968,169.22555060771356,
5858,good,-43.970524419230514,169.22559857831757,
5859,good,-43.97051192877135,169.2256465489216,
5860,good,-43.97049953748279,169.2256943020404,
5861,good,-43.97048731856485,169.22574167714328,
5862,good,-43.97047509964691,169.22578905224617,
5863,good,-43.970462880728974,169.22583642734907,
5864,good,-43.970450661811036,169.22588380245196,
5865,good,-43.97043802742186,169.2259317419488,
5866,good,-43.970425215241605,169.22597992296468,
5867,good,-43.97041240306135,169.22602810398055,
5868,good,-43.97039959088111,169.22607628499642,
5869,good,-43.970386778700856,169.2261244660123,
5870,good,-43.97037400114969,169.226172581846,
5871,good,-43.97036140715417,169.22622035217384,
5872,good,-43.97034881315865,169.22626812250166,
5873,good,-43.97033621916313,169.2263158928295,
5874,good,-43.97032362516761,169.22636366315734,
5875,good,-43.97031100379333,169.22641148563955,
5876,good,-43.97029836031918,169.22645935022024,
5877,good,-43.970285716845034,169.22650721480093,
5878,good,-43.97027307337088,169.22655507938165,
5879,good,-43.97026042989674,169.22660294396235,
5880,good,-43.97024779596056,169.2266508125142,
5881,good,-43.97023571712011,169.2266989121824,
5882,good,-43.97022363827967,169.2267470118506,
5883,good,-43.97021155943922,169.2267951115188,
5884,good,-43.97019948059878,169.226843211187,
5885,good,-43.97018741257899,169.22689118584756,
5886,good,-43.97017536216266,169.22693895714087,
5887,good,-43.970163311746326,169.22698672843418,
5888,good,-43.970151261329995,169.2270344997275,
5889,good,-43.970139210913665,169.2270822710208,
5890,good,-43.97012678782057,169.2271301130897,
5891,good,-43.97011422935414,169.22717798086754,
5892,good,-43.97010167088771,169.2272258486454,
5893,good,-43.97008911242128,169.22727371642324,
5894,good,-43.97007655395485,169.2273215842011,
5895,good,-43.97006385340926,169.22736923158084,
5896,good,-43.97005070107048,169.22741617812343,
5897,good,-43.970037548731696,169.22746312466603,
5898,good,-43.970024396392915,169.22751007120863,
5899,good,-43.97001124405413,169.22755701775122,
5900,good,-43.96999809171535,169.22760396429382,
5901,good,-43.96998403394812,169.2276516097424,
5902,good,-43.96996969793502,169.22769946997076,
5903,good,-43.96995536192192,169.22774733019912,
5904,good,-43.96994102590882,169.22779519042749,
5905,good,-43.96992654195144,169.22784262412512,
5906,good,-43.96991156519381,169.22788863705514,
5907,good,-43.96989658843619,169.2279346499852,
5908,good,-43.969881611678574,169.22798066291523,
5909,good,-43.96986663492095,169.22802667584526,
5910,good,-43.96985165816333,169.2280726887753,
5911,good,-43.96983537288247,169.22811810631444,
5912,good,-43.96981849688985,169.2281632550739,
5913,good,-43.969801620897236,169.22820840383338,
5914,good,-43.96978474490462,169.22825355259283,
5915,good,-43.9697675856446,169.22829846160008,
5916,good,-43.969748466469774,169.22834171177226,
5917,good,-43.96972934729495,169.22838496194444,
5918,good,-43.96971022812013,169.2284282121166,
5919,good,-43.9696911089453,169.22847146228878,
5920,good,-43.969671989770475,169.22851471246096,
5921,good,-43.96965061613595,169.228556010048,
5922,good,-43.969628446343556,169.22859661808357,
5923,good,-43.969606276551154,169.22863722611916,
5924,good,-43.96958410675876,169.22867783415475,
5925,good,-43.96956131407996,169.22871790556638,
5926,good,-43.969535745531,169.22875558553326,
5927,good,-43.969510176982034,169.22879326550017,
5928,good,-43.96948460843307,169.22883094546705,
5929,good,-43.96945903988411,169.22886862543396,
5930,good,-43.96943219680033,169.22890304674246,
5931,good,-43.96940486946268,169.22893622993817,
5932,good,-43.96937754212504,169.22896941313388,
5933,good,-43.9693502147874,169.2290025963296,
5934,good,-43.9693226677107,169.22903560380917,
5935,good,-43.96929341112442,169.22906724426542,
5936,good,-43.96926415453814,169.2290988847217,
5937,good,-43.969234897951864,169.229130525178,
5938,good,-43.96920564136558,169.22916216563425,
5939,good,-43.969176211815515,169.22919305706057,
5940,good,-43.969146608992254,169.22922319811698,
5941,good,-43.96911700616899,169.22925333917337,
5942,good,-43.96908740334573,169.22928348022978,
5943,good,-43.96905867829953,169.22931485825734,
5944,good,-43.96903019553077,169.22934657770435,
5945,good,-43.969001712762015,169.22937829715138,
5946,good,-43.96897322999325,169.22941001659842,
5947,good,-43.96894415985121,169.22944056010942,
5948,good,-43.96891174317689,169.229464403779,
5949,good,-43.96887932650256,169.22948824744853,
5950,good,-43.96884690982823,169.22951209111807,
5951,good,-43.968815562720934,169.22953823504687,
5952,good,-43.96878571302678,169.22956759938015,
5953,good,-43.96875586333263,169.22959696371342,
5954,good,-43.96872601363848,169.2296263280467,
5955,bad,,,
5956,bad,,,
5957,bad,,,
5958,bad,,,
5959,bad,,,
5960,bad,,,
5961,bad,,,
5962,bad,,,
5963,bad,,,
5964,bridge,-43.96869625775761,169.22965590413577,
5965,bridge,-43.96866672498061,169.22968598381604,
5966,bridge,-43.968637192203616,169.2297160634963,
5967,bridge,-43.968607659426624,169.22974614317658,
5968,bridge,-43.96857801774926,169.22977621095256,
5969,bridge,-43.96854831456636,169.22980627200513,
5970,bridge,-43.968518611383466,169.22983633305768,
5971,bridge,-43.96848890819877,169.2298663941121,
5972,bridge,-43.968459205013744,169.22989645516682,
5973,bridge,-43.96842956500471,169.22992646207067,
5974,bridge,-43.968401114365676,169.22995544951422,
5975,bridge,-43.968372213168074,169.2299846816168,
5976,bridge,-43.96834136035091,169.23001497347363,
5977,bridge,-43.96831098321523,169.23004516699456,
5978,bridge,-43.96828130519522,169.2300752159898,
5979,bridge,-43.96825162717521,169.2301052649851,
5980,good,-43.968221822469744,169.23013543898125,
5981,good,-43.96819196584533,169.23016566420597,
5982,good,-43.96816210922092,169.2301958894307,
5983,good,-43.96813314009635,169.23022701765345,
5984,good,-43.96810417423034,169.23025814919168,
5985,good,-43.968075208364326,169.23028928072992,
5986,good,-43.96804645046493,169.230320794613,
5987,good,-43.968018172458706,169.23035319077545,
5988,good,-43.96798989445247,169.23038558693793,
5989,good,-43.967961616446246,169.2304179831004,
5990,good,-43.96793391777948,169.23045153102078,
5991,good,-43.96790651765083,169.23048567245092,
5992,good,-43.96787911752218,169.23051981388107,
5993,good,-43.96785171739353,169.23055395531122,
5994,good,-43.967824394635635,169.230588207376,
5995,good,-43.96779825434193,169.23062415027985,
5996,good,-43.96777211404822,169.23066009318367,
5997,good,-43.967745973754525,169.23069603608752,
5998,good,-43.96771983346082,169.23073197899137,
5999,good,-43.967694495965254,169.23076851056615,
6000,good,-43.96767006085267,169.23080570383487,
6001,good,-43.96764562574008,169.23084289710357,
6002,good,-43.9676211906275,169.2308800903723,
6003,good,-43.96759675551492,169.23091728364102,
6004,good,-43.96757272391791,169.2309559947154,
6005,good,-43.967548765601286,169.23099498143063,
6006,good,-43.96752480728466,169.23103396814585,
6007,good,-43.96750084896804,169.2310729548611,
6008,good,-43.96747705631,169.23111200049428,
6009,good,-43.967453747637265,169.23115121826112,
6010,good,-43.96743043896453,169.23119043602793,
6011,good,-43.96740713029179,169.23122965379477,
6012,good,-43.96738382161905,169.23126887156158,
6013,good,-43.96736051294632,169.23130808932842,
6014,good,-43.967336581605636,169.23134685505275,
6015,good,-43.96731253976641,169.23138554055768,
6016,good,-43.96728849792718,169.23142422606264,
6017,good,-43.967264456087946,169.23146291156758,
6018,good,-43.967240093980024,169.23150099826773,
6019,good,-43.967214882972975,169.2315374977854,
6020,good,-43.967189671965926,169.23157399730306,
6021,good,-43.96716446095888,169.23161049682074,
6022,good,-43.96713924995183,169.23164699633838,
6023,good,-43.96711403894478,169.23168349585606,
6024,good,-43.96708712381533,169.23171854981183,
6025,good,-43.96706013544062,169.2317535416356,
6026,good,-43.96703314706591,169.23178853345937,
6027,good,-43.9670061586912,169.23182352528315,
6028,good,-43.966979170316485,169.2318585171069,
6029,good,-43.96695151563316,169.23189230406118,
6030,good,-43.96692339041939,169.2319252401668,
6031,good,-43.966895265205615,169.2319581762724,
6032,good,-43.96686713999184,169.23199111237798,
6033,good,-43.96683901477807,169.2320240484836,
6034,good,-43.96681081194294,169.23205685621593,
6035,good,-43.96678225954112,169.23208908582103,
6036,good,-43.9667537071393,169.2321213154261,
6037,good,-43.966725154737475,169.2321535450312,
6038,good,-43.96669660233565,169.23218577463626,
6039,good,-43.96666812902921,169.23221796713676,
6040,good,-43.96663971821695,169.23225013032044,
6041,good,-43.96661130740469,169.2322822935041,
6042,good,-43.966582896592435,169.23231445668782,
6043,good,-43.96655448578018,169.2323466198715,
6044,good,-43.96652607496792,169.2323787830552,
6045,good,-43.96649759825927,169.2324108703155,
6046,good,-43.966469118959274,169.2324429545902,
6047,good,-43.966440639659275,169.23247503886486,
6048,good,-43.966412160359276,169.23250712313956,
6049,good,-43.966383681059284,169.23253920741422,
6050,good,-43.96635518028045,169.2325713158866,
6051,good,-43.96632664913357,169.23260345857105,
6052,good,-43.96629811798668,169.2326356012555,
6053,good,-43.96626958683979,169.23266774393997,
6054,good,-43.966241055692905,169.23269988662443,
6055,good,-43.966212524546016,169.2327320293089,
6056,good,-43.96618402699255,169.2327646314735,
6057,good,-43.9661555341739,169.23279729839933,
6058,good,-43.96612704135524,169.23282996532518,
6059,good,-43.96609854853659,169.23286263225103,
6060,good,-43.966070055717935,169.23289529917687,
6061,good,-43.966041538833856,169.23292776068988,
6062,good,-43.966012980317664,169.23295986684784,
6063,good,-43.965984421801465,169.2329919730058,
6064,good,-43.965955863285274,169.23302407916376,
6065,good,-43.96592730476908,169.23305618532171,
6066,good,-43.96589874625289,169.23308829147965,
6067,good,-43.96587043459712,169.2331205974815,
6068,good,-43.96584221482196,169.23315297786453,
6069,good,-43.9658139950468,169.23318535824757,
6070,good,-43.96578577527164,169.2332177386306,
6071,good,-43.965757555496474,169.23325011901366,
6072,good,-43.96572929650545,169.23328247622607,
6073,good,-43.96570088135451,169.23331474117165,
6074,good,-43.96567246620357,169.23334700611724,
6075,good,-43.965644051052635,169.23337927106283,
6076,good,-43.96561563590169,169.2334115360084,
6077,good,-43.965587220750756,169.23344380095398,
6078,good,-43.965558974768854,169.23347570360454,
6079,good,-43.9655307864214,169.23350748282428,
6080,good,-43.96550259807394,169.23353926204405,
6081,good,-43.96547440972648,169.2335710412638,
6082,good,-43.965446221379025,169.23360282048353,
6083,good,-43.96541796819677,169.23363461614167,
6084,good,-43.965389411901384,169.233666488652,
6085,good,-43.965360855605994,169.23369836116234,
6086,good,-43.9653322993106,169.23373023367267,
6087,good,-43.96530374301521,169.233762106183,
6088,good,-43.96527518671983,169.23379397869334,
6089,good,-43.965245832694634,169.233825391267,
6090,good,-43.96521621038799,169.23385664916114,
6091,good,-43.96518658808135,169.23388790705525,
6092,good,-43.96515696577472,169.23391916494938,
6093,good,-43.965127343468076,169.2339504228435,
6094,good,-43.96509769433353,169.2339813445264,
6095,good,-43.96506796284677,169.23401123415937,
6096,good,-43.965038231360005,169.23404112379234,
6097,good,-43.96500849987324,169.2340710134253,
6098,good,-43.96497876838648,169.23410090305828,
6099,good,-43.96494903689971,169.23413079269125,
6100,good,-43.96491930541295,169.23416068232422,
6101,good,-43.96488893097898,169.23418918634277,
6102,good,-43.964858502499396,169.23421757388775,
6103,good,-43.96482807401982,169.23424596143272,
6104,good,-43.96479764554024,169.23427434897772,
6105,good,-43.96476721706066,169.2343027365227,
6106,good,-43.96473662103951,169.2343309252066,
6107,good,-43.96470587808807,169.23435893949372,
6108,good,-43.96467513513662,169.2343869537808,
6109,good,-43.964644392185185,169.23441496806794,
6110,good,-43.96461364923374,169.23444298235503,
6111,good,-43.96458291430185,169.2344709658051,
6112,good,-43.964552396769434,169.23449811330326,
6113,good,-43.964521879237026,169.2345252608014,
6114,good,-43.96449136170461,169.23455240829958,
6115,good,-43.964460844172194,169.23457955579772,
6116,good,-43.96443032663978,169.2346067032959,
6117,good,-43.96439911039537,169.23463418559464,
6118,good,-43.9643675866304,169.23466181524748,
6119,good,-43.964336062865435,169.2346894449003,
6120,good,-43.96430453910046,169.23471707455312,
6121,good,-43.96427301533549,169.23474470420595,
6122,good,-43.964241757778446,169.23477232283827,
6123,good,-43.964211116585716,169.23479991595423,
6124,good,-43.964180475392986,169.2348275090702,
6125,good,-43.964149834200256,169.23485510218617,
6126,good,-43.96411919300753,169.23488269530213,
6127,good,-43.9640885518148,169.2349102884181,
6128,good,-43.96405791693543,169.23493787859198,
6129,good,-43.964027368329596,169.23496542856165,
6130,good,-43.96399681972377,169.23499297853132,
6131,good,-43.96396627111793,169.23502052850102,
6132,good,-43.963935722512105,169.2350480784707,
6133,good,-43.96390517390627,169.23507562844037,
6134,good,-43.96387428898189,169.2351029911357,
6135,good,-43.9638432811939,169.23513028541615,
6136,good,-43.96381227340591,169.2351575796966,
6137,good,-43.96378126561792,169.23518487397703,
6138,good,-43.96375025782993,169.23521216825748,
6139,good,-43.96371912974807,169.23523930190711,
6140,good,-43.963687774977615,169.23526613285497,
6141,good,-43.96365642020716,169.23529296380283,
6142,good,-43.96362506543671,169.23531979475067,
6143,good,-43.96359371066625,169.23534662569853,
6144,good,-43.9635623558958,169.23537345664639,
6145,good,-43.96353100112535,169.23540028759422,
6146,good,-43.96349960460358,169.23542672671581,
6147,good,-43.963468205235486,169.23545313912544,
6148,good,-43.9634368058674,169.23547955153506,
6149,good,-43.96340540649931,169.2355059639447,
6150,good,-43.96337400713123,169.2355323763543,
6151,good,-43.96334212997175,169.23555843883605,
6152,good,-43.96330981539313,169.235584180958,
6153,good,-43.96327750081451,169.23560992307995,
6154,good,-43.963245186235895,169.2356356652019,
6155,good,-43.96321287165728,169.23566140732385,
6156,good,-43.96318054839519,169.23568703287265,
6157,good,-43.96314803934813,169.23571016430998,
6158,good,-43.96311553030106,169.2357332957473,
6159,good,-43.96308302125399,169.23575642718467,
6160,good,-43.963050512206934,169.235779558622,
6161,good,-43.96301800315987,169.23580269005933,
6162,good,-43.96298549411281,169.23582582149666,
6163,good,-43.9629523548654,169.23584796460298,
6164,good,-43.96291887093008,169.2358695671419,
6165,good,-43.96288538699477,169.2358911696808,
6166,good,-43.96285190305946,169.2359127722197,
6167,good,-43.96281841912414,169.2359343747586,
6168,good,-43.96278494806798,169.2359558768566,
6169,good,-43.96275160484107,169.2359763820496,
6170,good,-43.962718261614164,169.2359968872426,
6171,good,-43.962684918387254,169.23601739243563,
6172,good,-43.96265157516034,169.23603789762865,
6173,good,-43.96261823193344,169.23605840282167,
6174,good,-43.962584753637294,169.23607834602583,
6175,good,-43.962551130877024,169.23609768815137,
6176,good,-43.96251750811675,169.23611703027692,
6177,good,-43.96248388535647,169.23613637240246,
6178,good,-43.9624502625962,169.236155714528,
6179,good,-43.96241663983592,169.23617505665354,
6180,good,-43.96238255001603,169.23619525603445,
6181,good,-43.962348436248945,169.23621549936877,
6182,good,-43.962314322481866,169.2362357427031,
6183,good,-43.96228020871478,169.23625598603738,
6184,good,-43.9622460949477,169.2362762293717,
6185,good,-43.962212673041,169.23629816035347,
6186,good,-43.962179682170664,169.23632114275753,
6187,good,-43.962146691300326,169.2363441251616,
6188,good,-43.96211370042999,169.23636710756563,
6189,good,-43.96208070955966,169.2363900899697,
6190,good,-43.9620481958671,169.2364138969152,
6191,good,-43.962017367040225,169.2364406152318,
6192,good,-43.96198653821335,169.23646733354843,
6193,good,-43.96195570938647,169.23649405186507,
6194,good,-43.9619248805596,169.23652077018167,
6195,good,-43.96189405173273,169.2365474884983,
6196,good,-43.961864662118906,169.23657796210423,
6197,good,-43.96183549027728,169.2366090039357,
6198,good,-43.961806318435656,169.2366400457672,
6199,good,-43.96177714659404,169.23667108759864,
6200,good,-43.96174797475241,169.2367021294301,
6201,good,-43.96171998189968,169.2367352427333,
6202,good,-43.96169307320705,169.23677026089493,
6203,good,-43.96166616451442,169.23680527905657,
6204,good,-43.96163925582179,169.2368402972182,
6205,good,-43.96161234712916,169.23687531537985,
6206,good,-43.9615856969507,169.23691065075963,
6207,good,-43.961561503895794,169.23694900123184,
6208,good,-43.96153731084089,169.23698735170407,
6209,good,-43.961513117785984,169.23702570217628,
6210,good,-43.96148892473108,169.23706405264852,
6211,good,-43.96146473167617,169.23710240312073,
6212,good,-43.9614412471561,169.2371416530558,
6213,good,-43.96141842968109,169.2371817497837,
6214,good,-43.96139561220608,169.23722184651163,
6215,good,-43.961372794731076,169.23726194323956,
6216,good,-43.96134998123603,169.23730204384273,
6217,good,-43.961331156592465,169.23734602834648,
6218,good,-43.96131233194889,169.2373900128502,
6219,good,-43.96129350730532,169.23743399735392,
6220,good,-43.961274682661745,169.23747798185767,
6221,good,-43.96125585801818,169.23752196636138,
6222,good,-43.961238597245575,169.23756661263937,
6223,good,-43.961223055811935,169.23761198648012,
6224,good,-43.961207514378295,169.23765736032084,
6225,good,-43.96119197294466,169.2377027341616,
6226,good,-43.96117643151102,169.2377481080023,
6227,good,-43.96116089007738,169.23779348184306,
6228,good,-43.96114754449412,169.2378410035216,
6229,good,-43.96113450293391,169.23788882257566,
6230,good,-43.96112146137371,169.23793664162974,
6231,good,-43.9611084198135,169.23798446068383,
6232,good,-43.96109625223435,169.23803253529005,
6233,good,-43.961086357795544,169.2380812745627,
6234,good,-43.96107646335674,169.2381300138353,
6235,good,-43.961066568917936,169.23817875310795,
6236,good,-43.961056674479124,169.2382274923806,
6237,good,-43.96104678004032,169.2382762316532,
6238,good,-43.961039147716264,169.2383258159276,
6239,good,-43.96103201162805,169.23837558556843,
6240,good,-43.96102487553984,169.23842535520927,
6241,good,-43.961017739451634,169.2384751248501,
6242,good,-43.96101060336343,169.23852489449095,
6243,good,-43.96100450895993,169.23857520638398,
6244,good,-43.961000307874386,169.23862650384953,
6245,good,-43.96099610678885,169.2386778013151,
6246,good,-43.96099190570331,169.23872909878068,
6247,good,-43.96098770461777,169.23878039624623,
6248,good,-43.96098460973618,169.2388309790084,
6249,good,-43.96098173777984,169.2388814177416,
6250,good,-43.9609788658235,169.23893185647478,
6251,good,-43.960975993867166,169.238982295208,
6252,good,-43.960973121910826,169.23903273394117,
6253,good,-43.96097020140158,169.23908337652355,
6254,good,-43.96096714353409,169.23913459580396,
6255,good,-43.9609640856666,169.2391858150844,
6256,good,-43.960961027799115,169.23923703436483,
6257,good,-43.96095796993163,169.23928825364524,
6258,good,-43.96095488833346,169.23933945166502,
6259,good,-43.96095100525913,169.23938993163125,
6260,good,-43.960947122184805,169.23944041159749,
6261,good,-43.960943239110485,169.23949089156372,
6262,good,-43.96093935603616,169.23954137152995,
6263,good,-43.96093547296183,169.23959185149616,
6264,good,-43.96093022444315,169.23964213273223,
6265,good,-43.96092478654566,169.2396923864056,
6266,good,-43.96091934864817,169.23974264007902,
6267,good,-43.960913910750676,169.2397928937524,
6268,good,-43.960908472853184,169.2398431474258,
6269,good,-43.96090157015086,169.23989304539475,
6270,good,-43.960893445798234,169.23994264670552,
6271,good,-43.960885321445616,169.23999224801625,
6272,good,-43.96087719709299,169.24004184932699,
6273,good,-43.96086907274037,169.24009145063772,
6274,good,-43.96085690593886,169.24013936499935,
6275,good,-43.96084412417188,169.24018702273057,
6276,good,-43.96083134240489,169.24023468046175,
6277,good,-43.960818560637904,169.24028233819297,
6278,good,-43.96080577887091,169.24032999592416,
6279,good,-43.960792272974345,169.2403769493365,
6280,good,-43.960777641147814,169.2404228076221,
6281,good,-43.96076300932128,169.24046866590768,
6282,good,-43.96074837749475,169.2405145241933,
6283,good,-43.960733745668215,169.24056038247886,
6284,good,-43.960719113841684,169.24060624076446,
6285,good,-43.96070204948496,169.24065113463047,
6286,good,-43.96068432750331,169.24069576776944,
6287,good,-43.96066660552165,169.24074040090844,
6288,good,-43.96064888354,169.2407850340474,
6289,good,-43.960630859655566,169.240829355586,
6290,good,-43.9606117437969,169.24087255007433,
6291,bridge,-43.96059262793824,169.24091574456264,
6292,bridge,-43.96057351207958,169.24095893905096,
6293,bridge,-43.96055439622092,169.24100213353927,
6294,bridge,-43.96053528036226,169.24104532802758,
6295,bridge,-43.960512178913596,169.24108453462787,
6296,bridge,-43.960487927535844,169.24112259063605,
6297,bridge,-43.96046367615809,169.24116064664423,
6298,bridge,-43.96043942478034,169.2411987026524,
6299,bridge,-43.96041517340259,169.24123675866056,
6300,good,-43.96038999545629,169.24127409194568,
6301,good,-43.96036351440805,169.24131040881184,
6302,good,-43.960337033359814,169.24134672567797,
6303,good,-43.960310552311576,169.24138304254413,
6304,good,-43.96028407126334,169.2414193594103,
6305,good,-43.96025730567872,169.24145517723912,
6306,good,-43.96022861486592,169.24148761848494,
6307,good,-43.96019992405313,169.2415200597308,
6308,good,-43.96017123324033,169.24155250097664,
6309,good,-43.96014254242754,169.24158494222246,
6310,good,-43.96011385161474,169.2416173834683,
6311,good,-43.960084509351496,169.24164660974918,
6312,good,-43.96005500018059,169.24167501232617,
6313,good,-43.96002549100969,169.24170341490318,
6314,good,-43.95999598183878,169.24173181748017,
6315,bad,,,
6316,bad,,,
6317,bad,,,
6318,bad,,,
6319,bad,,,
6320,bad,,,
